"max","ID","Malay, North Moluccan"
"maz","MX","Mazahua, Central"
"mba","PH","Higaonon"
"mbb","PH","Manobo, Western Bukidnon"
"mbc","BR","Macushi"
"mbc","GY","Macushi"
"mbc","VE","Macushi"
"mbd","PH","Manobo, Dibabawon"
"mbe","US","Molale"
"mbf","MY","Malay, Baba"
"mbf","SG","Malay, Baba"
"mbh","PG","Mangseng"
"mbi","PH","Manobo, Ilianen"
"mbj","BR","Nadëb"
"mbk","PG","Malol"
"mbl","BR","Maxakalí"
"mbm","CG","Ombamba"
"mbm","GA","Mbama"
"mbn","CO","Macaguán"
"mbo","CM","Mbo"
"mbp","CO","Malayo"
"mbq","PG","Maisin"
"mbr","CO","Nukak Makú"
"mbs","PH","Manobo, Sarangani"
"mbt","PH","Manobo, Matigsalug"
"mbu","NG","Mbula-Bwazza"
"mbv","GN","Mbulungish"
"mbw","PG","Maring"
"mbx","PG","Mari"
"mby","PK","Memoni"
"mbz","MX","Mixtec, Amoltepec"
"mca","PY","Maka"
"mcb","PE","Machiguenga"
"mcc","PG","Bitur"
"mcd","BR","Sharanahua"
"mcd","PE","Sharanahua"
"mce","MX","Mixtec, Itundujia"
"mcf","BR","Matsés"
"mcf","PE","Matsés"
"mcg","VE","Mapoyo"
"mch","BR","Maquiritari"
"mch","VE","Maquiritari"
"mci","PG","Mesem"
"mcj","NG","Mvanip"
"mck","AO","Mbunda"
"mck","ZM","Mbunda"
"mcl","CO","Macaguaje"
"mcm","MY","Malaccan Creole Portuguese"
"mcn","CM","Masana"
"mcn","TD","Masana"
"mco","MX","Mixe, Coatlán"
"mcp","CM","Makaa"
"mcq","PG","Ese"
"mcr","PG","Menya"
"mcs","CM","Mambai"
"mcs","TD","Mambai"
"mct","CM","Mengisa"
"mcu","CM","Mambila, Cameroon"
"mcv","PG","Minanibai"
"mcw","TD","Mawa"
"mcx","CF","Mpiemo"
"mcx","CG","Mpyemo"
"mcx","CM","Mpiemo"
"mcy","PG","Watut, South"
"mcz","PG","Mawan"
"mda","NG","Mada"
"mdb","PG","Morigi"
"mdc","PG","Male"
"mdd","CF","Mbum"
"mdd","CM","Mbum"
"mde","TD","Maba"
"mdf","RU","Moksha"
"mdg","TD","Massalat"
"mdh","PH","Maguindanaon"
"mdi","CD","Mamvu"
"mdj","CD","Mangbetu"
"mdk","CD","Mangbutu"
"mdl","MT","Maltese Sign Language"
"mdm","CD","Mayogo"
"mdn","CF","Mbati"
"mdp","CD","Mbala"
"mdq","CD","Mbole"
"mdr","ID","Mandar"
"mds","PG","Maria"
"mdt","CG","Mbere"
"mdt","GA","Mbere"
"mdu","CG","Mboko"
"mdv","MX","Mixtec, Santa Lucía Monteverde"
"mdw","CG","Mbosi"
"mdx","ET","Dizin"
"mdy","ET","Male"
"mdz","BR","Suruí do Pará"
"mea","CM","Menka"
"meb","PG","Ikobi"
"mec","AU","Mara"
"med","PG","Melpa"
"mee","PG","Mengen"
"mef","BD","Megam"
"meh","MX","Mixtec, Southwestern Tlaxiaco"
"mei","SD","Midob"
"mej","ID","Meyah"
"mek","PG","Mekeo"
"mel","BN","Melanau, Central"
"mel","MY","Melanau, Central"
"mem","AU","Mangala"
"men","LR","Mende"
"men","SL","Mende"
"meo","MY","Malay, Kedah"
"meo","TH","Malay, Satun"
"mep","AU","Miriwung"
"meq","CM","Merey"
"mer","KE","Kimîîru"
"mes","TD","Masmaje"
"met","PG","Mato"
"meu","PG","Motu"
"mev","GN","Mano"
"mev","LR","Mano"
"mew","NG","Maaka"
"mey","EH","Arabic, Hassaniyya"
"mey","MA","Arabic, Hassaniyya"
"mey","ML","Arabic, Hasanya"
"mey","MR","Hassaniyya"
"mey","NE","Arabic, Hassaniyya"
"mey","SN","Hassaniyya"
"mez","US","Menominee"
"mfa","TH","Malay, Pattani"
"mfb","ID","Bangka"
"mfc","CD","Mba"
"mfd","CM","Mendankwe-Nkwen"
"mfe","MU","Morisyen"
"mff","CM","Naki"
"mfg","GN","Mogofin"
"mfh","CM","Matal"
"mfi","CM","Wandala"
"mfi","NG","Wandala"
"mfj","CM","Mefele"
"mfk","CM","Mofu, North"
"mfl","NG","Putai"
"mfm","NG","Marghi South"
"mfn","NG","Mbembe, Cross River"
"mfo","NG","Mbe"
"mfp","ID","Malay, Makassar"
"mfq","BF","Moba"
"mfq","TG","Moba"
"mfr","AU","Marithiel"
"mfs","MX","Mexican Sign Language"
"mft","PG","Mokerang"
"mfu","AO","Mbwela"
"mfv","GM","Mandjak"
"mfv","GW","Mandjak"
"mfv","SN","Mandjak"
"mfw","PG","Mulaha"
"mfx","ET","Melo"
"mfy","MX","Mayo"
"mfz","SS","Mabaan"
"mgb","TD","Mararit"
"mgc","SS","Morokodo"
"mgd","SS","Moru"
"mge","TD","Mango"
"mgf","ID","Maklew"
"mgg","CM","Mpumpong"
"mgh","MZ","Makhuwa-Meetto"
"mgh","TZ","Makhuwa-Meetto"
"mgi","NG","Lijili"
"mgj","NG","Abureni"
"mgk","ID","Mawes"
"mgl","PG","Maleu-Kilenge"
"mgm","TL","Mambae"
"mgn","CF","Mbangi"
"mgo","CM","Meta'"
"mgp","IN","Magar, Eastern"
"mgp","NP","Magar, Eastern"
"mgq","TZ","Malila"
"mgr","TZ","Mambwe-Lungu"
"mgr","ZM","Mambwe-Lungu"
"mgs","TZ","Manda"
"mgt","PG","Mongol"
"mgu","PG","Mailu"
"mgv","TZ","Matengo"
"mgw","TZ","Matumbi"
"mgy","TZ","Mbunga"
"mgz","TZ","Mbugwe"
"mha","IN","Manda"
"mhb","GA","Mahongwe"
"mhc","MX","Mocho"
"mhd","TZ","Mbugu"
"mhe","MY","Mah Meri"
"mhf","PG","Mamaa"
"mhg","AU","Margu"
"mhh","PY","Maskoy Pidgin"
"mhi","SS","Ma'di"
"mhi","UG","Ma'di"
"mhj","AF","Mogholi"
"mhk","CM","Mungaka"
"mhl","PG","Mauwake"
"mhm","MZ","Makhuwa-Moniga"
"mhn","IT","Mócheno"
"mho","AO","Mashi"
"mho","NA","Mashi"
"mho","ZM","Mashi"
"mhp","ID","Malay, Balinese"
"mhq","US","Mandan"
"mhr","RU","Mari, Meadow"
"mhs","ID","Buru"
"mht","VE","Mandahuaca"
"mhu","CN","Darang Deng"
"mhu","IN","Digaro-Mishmi"
"mhw","AO","Mbukushu"
"mhw","BW","Mbukushu"
"mhw","NA","Mbukushu"
"mhw","ZM","Mbukushu"
"mhx","CN","Lhaovo"
"mhx","MM","Lhao Vo"
"mhy","ID","Ma'anyan"
"mhz","ID","Mor"
"mia","US","Miami"
"mib","MX","Mixtec, Atatláhuca"
"mic","CA","Micmac"
"mic","US","Micmac"
"mid","IQ","Mandaic"
"mid","IR","Mandaic"
"mie","MX","Mixtec, Ocotepec"
"mif","CM","Mofu-Gudur"
"mig","MX","Mixtec, San Miguel el Grande"
"mih","MX","Mixtec, Chayuco"
"mii","MX","Mixtec, Chigmecatitlán"
"mij","CM","Mungbam"
"mik","US","Mikasuki"
"mil","MX","Mixtec, Peñoles"
"mim","MX","Mixtec, Alacatlatzala"
"min","ID","Minangkabau"
"mio","MX","Mixtec, Pinotepa Nacional"
"mip","MX","Mixtec, Apasco-Apoala"
"miq","HN","Mískito"
"miq","NI","Mískito"
"mir","MX","Mixe, Isthmus"
"mit","MX","Mixtec, Southern Puebla"
"miu","MX","Mixtec, Cacaloxtepec"
"miw","PG","Akoye"
"mix","MX","Mixtec, Mixtepec"
"miy","MX","Mixtec, Ayutla"
"miz","MX","Mixtec, Coatzospan"
"mjc","MX","Mixtec, San Juan Colorado"
"mjd","US","Maidu, Northwest"
"mje","TD","Muskum"
"mjg","CN","Tu"
"mjh","TZ","Mwera"
"mji","CN","Kim Mun"
"mji","LA","Kim Mun"
"mji","VN","Kim Mun"
"mjj","PG","Mawak"
"mjk","PG","Matukar"
"mjl","IN","Mandeali"
"mjm","PG","Medebur"
"mjn","PG","Ma"
"mjo","IN","Malankuravan"
"mjp","IN","Malapandaram"
"mjq","IN","Malaryan"
"mjr","IN","Malavedan"
"mjs","NG","Miship"
"mjt","BD","Sauria Paharia"
"mjt","IN","Sauria Paharia"
"mju","IN","Manna-Dora"
"mjv","IN","Mannan"
"mjw","IN","Karbi"
"mjx","IN","Mahali"
"mjz","IN","Majhi"
"mjz","NP","Majhi"
"mka","CI","Mbre"
"mkb","IN","Mal Paharia"
"mkc","PG","Siliput"
"mkd","AL","Macedonian"
"mkd","XK","Macedonian"
"mkd","BG","Macedonian"
"mkd","GR","Slavic"
"mkd","MK","Macedonian"
"mke","IN","Mawchi"
"mkf","NG","Miya"
"mkg","CN","Mak"
"mki","IN","Dhatki"
"mki","PK","Dhatki"
"mkj","FM","Mokilese"
"mkj","US","Mokilese"
"mkk","CM","Byep"
"mkl","BJ","Mokole"
"mkm","TH","Moklen"
"mkn","ID","Malay, Kupang"
"mko","NG","Mingang Doso"
"mkp","PG","Moikodi"
"mkr","PG","Malas"
"mks","MX","Mixtec, Silacayoapan"
"mkt","NC","Vamale"
"mku","GN","Maninka, Konyanka"
"mku","LR","Maninka, Konyanka"
"mkv","VU","Mafea"
"mkw","CG","Kituba"
"mkx","PH","Manobo, Kinamiging"
"mky","ID","Makian, East"
"mkz","TL","Makasae"
"mla","VU","Malo"
"mlb","CM","Mbule"
"mlc","VN","Cao Lan"
"mle","PG","Manambu"
"mlf","LA","Mal"
"mlf","TH","Mal"
"mlg","MG","Malagasy"
"mlh","PG","Mape"
"mli","ID","Malimpung"
"mlj","TD","Miltu"
"mlk","KE","Kiwilwana"
"mll","VU","Malua Bay"
"mlm","CN","Mulam"
"mln","SB","Malango"
"mlo","SN","Mlomp"
"mlp","PG","Bargam"
"mlq","GM","Maninkakan, Western"
"mlq","ML","Maninkakan, Western"
"mlq","SN","Maninkakan, Western"
"mlr","CM","Vame"
"mls","SD","Masalit"
"mls","TD","Masalit"
"mlt","MT","Maltese"
"mlu","SB","To'abaita"
"mlv","VU","Mwotlap"
"mlw","CM","Moloko"
"mlx","VU","Naha'ai"
"mlz","PH","Malaynon"
"mma","NG","Mama"
"mmb","ID","Momina"
"mmc","MX","Mazahua, Michoacán"
"mmd","CN","Maonan"
"mme","VU","Mae"
"mmf","NG","Mundat"
"mmg","VU","Ambrym, North"
"mmh","BR","Mehináku"
"mmi","PG","Musar"
"mmj","IN","Majhwar"
"mmk","IN","Mukha-Dora"
"mml","CN","Man Met"
"mmm","VU","Maii"
"mmn","PH","Mamanwa"
"mmo","PG","Buang, Mangga"
"mmp","PG","Siawi"
"mmq","PG","Musak"
"mmr","CN","Miao, Western Xiangxi"
"mmt","PG","Malalamai"
"mmu","CM","Mmaala"
"mmv","BR","Miriti"
"mmw","VU","Emae"
"mmx","PG","Madak"
"mmy","TD","Migaama"
"mmz","CD","Mabaale"
"mna","PG","Mbula"
"mnb","ID","Muna"
"mnc","CN","Manchu"
"mnd","BR","Mondé"
"mne","TD","Naba"
"mnf","CM","Mundani"
"mng","VN","Mnong, Eastern"
"mnh","CD","Mono"
"mni","BD","Meitei"
"mni","IN","Meitei"
"mnj","AF","Munji"
"mnk","GM","Mandinka"
"mnk","GW","Mandinka"
"mnk","SN","Mandinka"
"mnl","VU","Tiale"
"mnm","PG","Mapena"
"mnn","VN","Mnong, Southern"
"mnp","CN","Chinese, Min Bei"
"mnp","SG","Chinese, Min Bei"
"mnq","MY","Minriq"
"mnr","US","Mono"
"mns","RU","Mansi"
"mnu","ID","Mer"
"mnv","SB","Rennell-Bellona"
"mnw","MM","Mon"
"mnw","TH","Mon"
"mnx","ID","Manikion"
"mny","MZ","Manyawa"
"mnz","ID","Moni"
"moa","CI","Mwan"
"moc","AR","Mocoví"
"moe","CA","Montagnais"
"mog","ID","Mongondow"
"moh","CA","Mohawk"
"moh","US","Mohawk"
"moi","NG","Mboi"
"moj","CD","Monzombo"
"moj","CF","Monzombo"
"moj","CG","Monzombo"
"mok","ID","Morori"
"mom","NI","Mangue"
"mon","MN","Mongolian"
"moo","VN","Monom"
"mop","BZ","Maya, Mopán"
"mop","GT","Maya, Mopán"
"moq","ID","Mor"
"mor","SD","Moro"
"mos","BF","Mòoré"
"mos","ML","Mòoré"
"mos","TG","Mòoré"
"mot","CO","Barí"
"mot","VE","Barí"
"mou","TD","Mogum"
"mov","US","Mohave"
"mow","CG","Moi"
"mox","PG","Molima"
"moy","ET","Shekkacho"
"moz","TD","Mukulu"
"mpa","TZ","Mpoto"
"mpb","AU","Mullukmulluk"
"mpc","AU","Mangarayi"
"mpd","BO","Machinere"
"mpd","BR","Machinere"
"mpe","ET","Majang"
"mpg","TD","Marba"
"mph","AU","Maung"
"mpi","CM","Mpade"
"mpi","TD","Mpade"
"mpj","AU","Martu Wangka"
"mpk","TD","Mbara"
"mpl","PG","Watut, Middle"
"mpm","MX","Mixtec, Yosondúa"
"mpn","PG","Mindiri"
"mpo","PG","Miu"
"mpp","PG","Migabac"
"mpq","BR","Matís"
"mpr","SB","Vangunu"
"mps","PG","Dadibi"
"mpt","PG","Mian"
"mpu","BR","Makuráp"
"mpv","PG","Mungkip"
"mpw","BR","Mapidian"
"mpw","GY","Mapidian"
"mpx","PG","Misima-Panaeati"
"mpy","ID","Mapia"
"mpz","TH","Mpi"
"mqa","ID","Maba"
"mqb","CM","Mbuko"
"mqc","ID","Mangole"
"mqe","PG","Matepi"
"mqf","ID","Momuna"
"mqg","ID","Malay, Kota Bangun Kutai"
"mqh","MX","Mixtec, Tlazoyaltepec"
"mqi","ID","Mariri"
"mqj","ID","Mamasa"
"mqk","PH","Manobo, Rajah Kabunsuwan"
"mql","BJ","Mbelime"
"mqm","PF","Marquesan, South"
"mqn","ID","Moronene"
"mqo","ID","Modole"
"mqp","ID","Manipa"
"mqq","MY","Minokok"
"mqr","ID","Mander"
"mqs","ID","Makian, West"
"mqt","TH","Mok"
"mqu","SS","Mandari"
"mqv","PG","Mosimo"
"mqw","PG","Murupi"
"mqx","ID","Mamuju"
"mqy","ID","Manggarai"
"mqz","PG","Pano"
"mra","LA","Mlabri"
"mra","TH","Mlabri"
"mrb","VU","Marino"
"mrc","US","Maricopa"
"mrd","NP","Magar, Western"
"mrf","ID","Elseng"
"mrg","IN","Mising"
"mrh","IN","Chin, Mara"
"mrh","MM","Chin, Mara"
"mri","NZ","Maori"
"mrj","RU","Mari, Hill"
"mrk","NC","Hmwaveke"
"mrl","FM","Mortlockese"
"mrm","VU","Mwerlap"
"mrn","SB","Cheke Holo"
"mro","BD","Mru"
"mro","IN","Mru"
"mro","MM","Mru"
"mrp","VU","Morouas"
"mrq","PF","Marquesan, North"
"mrr","IN","Maria"
"mrs","VU","Maragus"
"mrt","NG","Marghi Central"
"mru","CM","Mono"
"mrv","PF","Mangareva"
"mrw","PH","Maranao"
"mrx","ID","Dineor"
"mry","PH","Mandaya"
"mrz","ID","Marind"
"msa","MY","Malay"
"msb","PH","Masbatenyo"
"msc","GN","Maninka, Sankaran"
"msd","MX","Yucatec Maya Sign Language"
"mse","CM","Musey"
"mse","TD","Musey"
"msf","ID","Mekwei"
"msg","ID","Moraid"
"msh","MG","Malagasy, Masikoro"
"msi","MY","Malay, Sabah"
"msj","CD","Ma"
"msk","PH","Mansaka"
"msl","ID","Molof"
"msm","PH","Manobo, Agusan"
"msn","VU","Vurës"
"mso","ID","Mombum"
"msp","BR","Maritsauá"
"msq","NC","Caac"
"msr","MN","Mongolian Sign Language"
"mss","ID","Masela, West"
"msu","PG","Musom"
"msv","CM","Maslam"
"msv","TD","Maslam"
"msw","GW","Mansoanka"
"msx","PG","Moresada"
"msy","PG","Aruamu"
"msz","PG","Momare"
"mta","PH","Manobo, Cotabato"
"mtb","CI","Anyin Morofo"
"mtc","PG","Munit"
"mtd","ID","Mualang"
"mte","SB","Mono"
"mtf","PG","Murik"
"mtg","ID","Una"
"mth","ID","Munggui"
"mti","PG","Maiwa"
"mtj","ID","Moskona"
"mtk","CM","Mbo'"
"mtl","NG","Montol"
"mtn","NI","Matagalpa"
"mto","MX","Mixe, Totontepec"
"mtp","AR","Wichí Lhamtés Nocten"
"mtp","BO","Wichí Lhamtés Nocten"
"mtq","VN","Muong"
"mtr","IN","Mewari"
"mts","PE","Yora"
"mtt","VU","Mota"
"mtu","MX","Mixtec, Tututepec"
"mtv","PG","Asaro'o"
"mtw","PH","Binukidnon, Southern"
"mtx","MX","Mixtec, Tidaá"
"mty","PG","Nabi"
"mua","CM","Mundang"
"mua","TD","Mundang"
"mub","TD","Mubi"
"muc","CM","Ajumbu"
"mud","RU","Aleut, Mednyj"
"mue","EC","Media Lengua"
"mug","CM","Musgu"
"mug","TD","Musgu"
"muh","CD","Mündü"
"muh","SS","Mündü"
"mui","ID","Musi"
"muj","TD","Mabire"
"muk","IN","Mugom"
"muk","NP","Mugom"
"mum","PG","Maiwala"
"muo","CM","Nyong"
"muo","NG","Nyong"
"mup","IN","Malvi"
"muq","CN","Miao, Eastern Xiangxi"
"mur","ET","Murle"
"mur","SS","Murle"
"mus","US","Muskogee"
"mut","IN","Muria, Western"
"muu","KE","Yaaku"
"muv","IN","Muthuvan"
"mux","PG","Bo-Ung"
"muy","CM","Muyang"
"muz","ET","Mursi"
"mva","PG","Manam"
"mvb","US","Mattole"
"mvd","ID","Mamboru"
"mve","PK","Marwari"
"mvf","CN","Mongolian, Peripheral"
"mvf","MN","Mongolian, Peripheral"
"mvg","MX","Mixtec, Yucuañe"
"mvh","TD","Mulgi"
"mvi","JP","Miyako"
"mvk","PG","Mekmek"
"mvl","AU","Mbara"
"mvm","CN","Muya"
"mvn","PG","Minaveha"
"mvo","SB","Marovo"
"mvp","ID","Duri"
"mvq","PG","Moere"
"mvr","ID","Marau"
"mvs","ID","Massep"
"mvt","VU","Mpotovoro"
"mvu","TD","Marfa"
"mvv","ID","Tagal Murut"
"mvv","MY","Tagal Murut"
"mvw","TZ","Machinga"
"mvx","ID","Meoswar"
"mvy","PK","Kohistani, Indus"
"mvz","ET","Mesqan"
"mwa","PG","Mwatebu"
"mwb","PG","Juwal"
"mwc","PG","Are"
"mwe","TZ","Mwera"
"mwf","AU","Murrinh-Patha"
"mwg","PG","Aiklep"
"mwh","PG","Mouk-Aria"
"mwi","VU","Ninde"
"mwj","AO","Maligo"
"mwk","ML","Maninkakan, Kita"
"mwl","PT","Mirandese"
"mwm","TD","Sar"
"mwn","TZ","Nyamwanga"
"mwn","ZM","Nyamwanga"
"mwo","VU","Maewo, Central"
"mwp","AU","Kala Lagaw Ya"
"mwq","MM","Chin, Müün"
"mwr","IN","Marwari"
"mws","KE","Mwimbi-Muthambi"
"mwt","MM","Moken"
"mwt","TH","Moken"
"mwu","SS","Mittu"
"mwv","ID","Mentawai"
"mww","CN","Hmong Daw"
"mww","LA","Hmong Daw"
"mww","TH","Hmong Daw"
"mww","VN","Hmong Daw"
"mwx","TZ","Mediak"
"mwy","TZ","Mosiro"
"mwz","CD","Moingi"
"mxa","MX","Mixtec, Northwest Oaxaca"
"mxb","MX","Mixtec, Tezoatlán"
"mxc","MZ","Manyika"
"mxc","ZW","Manyika"
"mxd","ID","Modang"
"mxe","VU","Mele-Fila"
"mxf","CM","Malgbe"
"mxf","TD","Malgbe"
"mxg","AO","Mbangala"
"mxh","CD","Mvuba"
"mxj","CN","Geman Deng"
"mxj","IN","Miju-Mishmi"
"mxk","PG","Monumbo"
"mxl","BJ","Gbe, Maxi"
"mxl","TG","Gbe, Maxi"
"mxm","PG","Meramera"
"mxn","ID","Moi"
"mxo","ZM","Mbowe"
"mxp","MX","Mixe, Tlahuitoltepec"
"mxq","MX","Mixe, Juquila"
"mxr","MY","Murik"
"mxs","MX","Mixtec, Huitepec"
"mxt","MX","Mixtec, Jamiltepec"
"mxu","CM","Mada"
"mxv","MX","Mixtec, Metlatónoc"
"mxw","PG","Namo"
"mxx","CI","Mahou"
"mxy","MX","Mixtec, Southeastern Nochixtlán"
"mxz","ID","Masela, Central"
"mya","MM","Burmese"
"myb","CF","Mbay"
"myb","TD","Mbay"
"myc","CD","Mayeka"
"myd","PG","Maramba"
"mye","GA","Myene"
"myf","ET","Bambassi"
"myg","CM","Manta"
"myh","US","Makah"
"myi","IN","Mina"
"myj","SS","Mangayat"
"myk","ML","Sénoufo, Mamara"
"myl","ID","Moma"
"mym","ET","Me'en"
"myo","ET","Anfillo"
"myp","BR","Pirahã"
"myr","PE","Muniche"
"mys","ET","Mesmes"
"myu","BR","Mundurukú"
"myv","AM","Erzya"
"myv","RU","Erzya"
"myw","PG","Muyuw"
"myx","UG","Masaaba"
"myy","BR","Macuna"
"myy","CO","Macuna"
"myz","IR","Mandaic, Classical"
"mza","MX","Mixtec, Santa María Zacatepec"
"mzb","DZ","Tumzabt"
"mzc","MG","Madagascar Sign Language"
"mzd","CM","Malimba"
"mze","PG","Morawa"
"mzh","AR","Wichí Lhamtés Güisnay"
"mzi","MX","Mazatec, Ixcatlán"
"mzj","GN","Manya"
"mzj","LR","Manya"
"mzk","NG","Mambila, Nigeria"
"mzl","MX","Mixe, Mazatlán"
"mzm","NG","Mumuye"
"mzn","IR","Mazanderani"
"mzo","BR","Matipuhy"
"mzp","BO","Movima"
"mzq","ID","Mori Atas"
"mzr","BR","Marúbo"
"mzs","HK","Macanese"
"mzs","MO","Macanese"
"mzt","MY","Mintil"
"mzu","PG","Inapang"
"mzv","CF","Manza"
"mzw","CI","Deg"
"mzw","GH","Deg"
"mzx","GY","Mawayana"
"mzx","SR","Mawayana"
"mzy","MZ","Mozambican Sign Language"
"mzz","PG","Maiadomu"
"naa","ID","Namla"
"nab","BR","Nambikuára, Southern"
"nac","PG","Narak"
"nad","AU","Nijadali"
"nae","ID","Naka'ela"
"naf","PG","Nabak"
"nag","IN","Naga Pidgin"
"naj","GN","Nalu"
"naj","GW","Nalu"
"nak","PG","Nakanai"
"nal","PG","Nalik"
"nam","AU","Ngan'gityemerri"
"nan","BN","Chinese, Min Nan"
"nan","CN","Chinese, Min Nan"
"nan","HK","Chinese, Min Nan"
"nan","ID","Chinese, Min Nan"
"nan","MO","Chinese, Min Nan"
"nan","MY","Chinese, Min Nan"
"nan","PH","Chinese, Min Nan"
"nan","SG","Chinese, Min Nan"
"nan","TH","Chinese, Min Nan"
"nan","TW","Chinese, Min Nan"
"nao","NP","Naaba"
"nap","IT","Napoletano-Calabrese"
"naq","BW","Nama"
"naq","NA","Nama"
"naq","ZA","Nama"
"nar","NG","Iguta"
"nas","PG","Naasioi"
"nat","NG","Hungworo"
"nau","NR","Nauruan"
"nav","US","Navajo"
"naw","GH","Nawuri"
"nax","PG","Nakwi"
"nay","AU","Narrinyeri"
"naz","MX","Nahuatl, Coatepec"
"nba","AO","Nyemba"
"nbb","NG","Ndoe"
"nbc","IN","Naga, Chang"
"nbd","CD","Ngbinda"
"nbe","IN","Naga, Konyak"
"nbe","MM","Naga, Konyak"
"nbg","IN","Nagarchal"
"nbh","NG","Ngamo"
"nbi","IN","Naga, Mao"
"nbj","AU","Ngarinman"
"nbk","PG","Nake"
"nbl","ZA","Ndebele"
"nbm","CD","Ngbaka Ma'bo"
"nbm","CF","Ngbaka Ma'bo"
"nbm","CG","Ngbaka Ma'bo"
"nbn","ID","Kuri"
"nbo","NG","Nkukoli"
"nbp","NG","Nnam"
"nbq","ID","Nggem"
"nbr","NG","Numana-Nunku-Gbantu-Numbu"
"nbs","NA","Namibian Sign Language"
"nbt","IN","Na"
"nbu","IN","Naga, Rongmei"
"nbv","CM","Ngamambo"
"nbw","CD","Ngbandi, Southern"
"nby","PG","Ningera"
"nca","PG","Iyo"
"ncb","IN","Nicobarese, Central"
"ncc","PG","Ponam"
"ncd","NP","Nachering"
"nce","PG","Yale"
"ncf","PG","Notsi"
"ncg","CA","Nisga'a"
"nch","MX","Nahuatl, Central Huasteca"
"ncj","MX","Nahuatl, Northern Puebla"
"nck","AU","Nakara"
"ncl","MX","Nahuatl, Michoacán"
"ncm","PG","Nambo"
"ncn","PG","Nauna"
"nco","PG","Sibe"
"ncp","CM","Ndaktup"
"ncr","CM","Ncane"
"ncs","NI","Nicaraguan Sign Language"
"nct","IN","Naga, Chothe"
"ncu","GH","Chumburung"
"ncx","MX","Nahuatl, Central Puebla"
"ncz","US","Natchez"
"nda","CG","Ndasa"
"nda","GA","Ndasa"
"ndb","CM","Kenswei Nsei"
"ndc","MZ","Ndau"
"ndc","ZW","Ndau"
"ndd","NG","Nde-Nsele-Nta"
"nde","BW","Ndebele"
"nde","ZW","Ndebele"
"ndg","TZ","Ndengereko"
"ndh","MW","Ndali"
"ndh","TZ","Ndali"
"ndi","CM","Samba Leko"
"ndi","NG","Samba Leko"
"ndj","TZ","Ndamba"
"ndk","CD","Ndaka"
"ndl","CD","Ndolo"
"ndm","TD","Ndam"
"ndn","CG","Ngundi"
"ndo","NA","Ndonga"
"ndp","CD","Ndo"
"ndp","UG","Ndo"
"ndq","AO","Ndombe"
"ndr","CM","Ndoola"
"ndr","NG","Ndoola"
"nds","DE","Saxon, Low"
"ndt","CD","Ndunga"
"ndu","CM","Dugun"
"ndv","SN","Ndut"
"ndw","CD","Ndobo"
"ndx","ID","Nduga"
"ndy","CF","Lutos"
"ndy","TD","Lutos"
"ndz","SS","Ndogo"
"nea","ID","Ngad'a, Eastern"
"neb","CI","Toura"
"nec","ID","Nedebang"
"ned","NG","Nde-Gbite"
"nee","NC","Nêlêmwa-Nixumwak"
"nef","IN","Nefamese"
"neg","RU","Negidal"
"neh","BT","Nyenkha"
"nej","PG","Neko"
"nek","NC","Neku"
"nem","NC","Nemi"
"nen","NC","Nengone"
"neo","VN","Ná-Meo"
"nep","NP","Nepali"
"neq","MX","Mixe, North Central"
"ner","ID","Yahadian"
"nes","IN","Kinnauri, Bhoti"
"net","PG","Nete"
"nev","LA","Nyaheun"
"new","IN","Newar"
"new","NP","Newar"
"nex","PG","Neme"
"ney","CI","Neyo"
"nez","US","Nez Perce"
"nfa","ID","Dhao"
"nfd","NG","Ahwai"
"nfl","SB","Äiwoo"
"nfr","GH","Nafaanra"
"nfu","CM","Mfumte"
"nga","CD","Ngbaka"
"nga","CG","Ngbaka"
"ngb","CD","Ngbandi, Northern"
"ngc","CD","Ngombe"
"ngd","CF","Ngando"
"nge","CM","Ngemba"
"ngg","CF","Ngbaka Manza"
"ngh","ZA","N|u"
"ngi","NG","Ngizim"
"ngj","CM","Ngie"
"ngk","AU","Dalabon"
"ngl","MZ","Lomwe"
"ngm","FM","Ngatik Men's Creole"
"ngn","CM","Ngwo"
"ngo","MZ","Ngoni"
"ngo","TZ","Ngoni"
"ngp","TZ","Ngulu"
"ngq","TZ","Ngoreme"
"ngr","SB","Engdewu"
"ngs","CM","Gvoko"
"ngs","NG","Gvoko"
"ngt","LA","Ngeq"
"ngu","MX","Nahuatl, Guerrero"
"ngv","CM","Nagumi"
"ngw","NG","Ngwaba"
"ngx","NG","Nggwahyi"
"ngy","CM","Tibea"
"ngz","CG","Ngungwel"
"nha","AU","Nhanda"
"nhb","CI","Beng"
"nhc","MX","Nahuatl, Tabasco"
"nhd","AR","Chiripá"
"nhd","BR","Chiripá"
"nhd","PY","Guaraní, Ava"
"nhe","MX","Nahuatl, Eastern Huasteca"
"nhf","AU","Nhuwala"
"nhg","MX","Nahuatl, Tetelcingo"
"nhh","IN","Nahari"
"nhi","MX","Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla"
"nhk","MX","Nahuatl, Isthmus-Cosoleacaque"
"nhm","MX","Nahuatl, Morelos"
"nhn","MX","Nahuatl, Central"
"nho","PG","Takuu"
"nhp","MX","Nahuatl, Isthmus-Pajapan"
"nhq","MX","Nahuatl, Huaxcaleca"
"nhr","BW","Naro"
"nhr","NA","Naro"
"nht","MX","Nahuatl, Ometepec"
"nhu","CM","Noone"
